HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
165-201CA1531U,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
165-201CA1680,2,20,AO,3070,,0,0,75,15210.0,13,6,,1,1
165-201CA1680T,2,20,AO,3070,,0,0,75,14725.0,13,6,,1,1
165-201FA-F,2,20,AO,3737,,0,0,75,88.0,13,6,,1,1
165-201MA0700,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-201MA0800,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-201MA0930,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-201MA1333,2,20,AO,3070,,0,0,75,13430.0,13,6,,1,1
165-201MA1333T,2,20,AO,3070,,0,0,75,15000.0,13,6,,1,1
165-201MA1531,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
165-201MA1531T,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
165-201MA1680,2,20,AO,3070,,0,0,75,16000.0,13,6,,1,1
165-201NA1531,2,20,AO,3070,,0,0,75,19030.0,13,6,,1,1
165-202AA0490,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-202AA0700,2,20,AO,3070,,0,0,75,11165.0,13,6,,1,1
165-202AA0800,2,20,AO,3070,,0,0,75,11400.0,13,6,,1,1
165-202AA0930,2,20,AO,3070,,0,0,75,11400.0,13,6,,1,1
165-202AA1081,2,20,AO,3070,,0,0,75,12000.0,13,6,,1,1
165-202AA1150,2,20,AO,3070,,0,0,75,12590.0,13,6,,1,1
165-202AA1240,2,20,AO,3070,,0,0,75,12590.0,13,6,,1,1
165-202AA1333,2,20,AO,3070,,0,0,75,13235.0,13,6,,1,1
165-202AA1531,2,20,AO,3070,,0,0,75,19030.0,13,6,,1,1
165-202AA1680,2,20,AO,3070,,0,0,75,20292.0,13,6,,1,1
165-202CA0490,2,20,AO,3070,,0,0,75,5700.0,13,6,,1,1
165-202CA0700,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-202CA0700S,2,20,AO,3070,,0,0,75,6500.0,13,6,,1,1
165-202CA0800,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-202CA0930,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
165-202CA0930S,2,20,AO,3070,,0,0,40,10000.0,13,6,,1,1
165-202CA1081,2,20,AO,3070,,0,0,75,10000.0,13,6,,1,1
165-202CA1081T,2,20,AO,3070,,0,0,75,12000.0,13,6,,1,1
165-202CA1150,2,20,AO,3070,,0,0,75,12590.0,13,6,,1,1
165-202CA1240,2,20,AO,3070,,0,0,75,12590.0,13,6,,1,1
165-202CA1333,2,20,AO,3070,,0,0,75,13430.0,13,6,,1,1
165-202CA1333S,2,20,AO,3070,,0,0,75,13750.0,13,6,,1,1
165-202CA1333T,2,20,AO,3070,,0,0,75,13335.0,13,6,,1,1
165-202CA1531,2,20,AO,3070,,0,0,75,13525.0,13,6,,1,1
165-202CA1531S,2,20,AO,3070,,0,0,75,13750.0,13,6,,1,1
165-202CA1531T,2,20,AO,3070,,0,0,75,13425.0,13,6,,1,1
165-202CA1531U,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
165-202CA1680,2,20,AO,3070,,0,0,75,14485.0,13,6,,1,1
165-202CA1680T,2,20,AO,3070,,0,0,75,14000.0,13,6,,1,1
165-202NA-F,2,20,AO,3737,,0,0,75,800.0,13,6,,1,1
165-202PA1333,2,20,AO,3070,,0,0,75,13430.0,13,6,,1,1
165-202PA1333T,2,20,AO,3070,,0,0,75,15000.0,13,6,,1,1
165-202PA1531,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
165-202PA1531T,2,20,AO,3070,,0,0,75,15500.0,13,6,,1,1
165-202PA1680,2,20,AO,3070,,0,0,75,16000.0,13,6,,1,1
165-220HB0490,1,10,AO,3994,,0,0,75,5887.0,13,6,,1,1
165-220HB0700,1,10,AO,3994,,0,0,75,5747.0,13,6,,1,1
165-220HB0800,1,10,AO,3994,,0,0,75,5747.0,13,6,,1,1
165-220HB0930,1,10,AO,3994,,0,0,75,5850.0,13,6,,1,1
165-220HB1081,1,10,AO,3994,,0,0,75,5747.0,13,6,,1,1
165-220HB1150,1,10,AO,3994,,0,0,75,6847.0,13,6,,1,1
165-220HB1333,1,10,AO,3994,,0,0,75,4137.0,13,6,,1,1
165-220HB1531,1,10,AO,3994,,0,0,75,4137.0,13,6,,1,1
165-220HB1680,1,10,AO,3994,,0,0,75,6337.0,13,6,,1,1
165-220HC0490,1,10,AO,3994,,0,0,75,5887.0,13,6,,1,1
165-220HC0700,1,10,AO,3994,,0,0,75,5747.0,13,6,,1,1
165-220HC0930,1,10,AO,3994,,0,0,75,5728.0,13,6,,1,1
165-220HC1081,1,10,AO,3994,,0,0,75,5838.0,13,6,,1,1
165-220HC1150,1,10,AO,3994,,0,0,75,6828.0,13,6,,1,1
165-220HC1240,1,10,AO,3994,,0,0,75,5838.0,13,6,,1,1
165-220HC1333,1,10,AO,3994,,0,0,75,4078.0,13,6,,1,1
165-220HC1531,1,10,AO,3994,,0,0,75,4078.0,13,6,,1,1
165-220HC1680,1,10,AO,3994,,0,0,75,6278.0,13,6,,1,1
165-220HD0490,1,10,AO,3994,,0,0,75,6086.0,13,6,,1,1
165-220HD0700,1,10,AO,3994,,0,0,75,6046.0,13,6,,1,1
165-220HD0800,1,10,AO,3994,,0,0,75,5865.0,13,6,,1,1
165-220HD0930,1,10,AO,3994,,0,0,75,5865.0,13,6,,1,1
165-220HD1081,1,10,AO,3994,,0,0,75,5377.0,13,6,,1,1
165-220HD1333,1,10,AO,3994,,0,0,75,4377.0,13,6,,1,1
165-220HD1531,1,10,AO,3994,,0,0,75,4377.0,13,6,,1,1
165-220HD1680,1,10,AO,3994,,0,0,75,6927.0,13,6,,1,1
165-220JA0800,1,10,AO,3994,,0,0,75,6110.0,13,6,,1,1
165-241BC0490,2,20,AO,3070,,0,0,75,6500.0,13,6,,1,1
165-241BC0700,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC0800,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC0930,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC1081,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC1150,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC1240,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC1333,2,20,AO,3070,,0,0,75,9200.0,13,6,,1,1
165-241BC1411,2,20,AO,3070,,0,0,75,9210.0,13,6,,1,1
165-241BC1438,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC1531,2,20,AO,3070,,0,0,75,9240.0,13,6,,1,1
165-241BC1587,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241BC1680,2,20,AO,3070,,0,0,75,9250.0,13,6,,1,1
165-241KA0800,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
165-241KA1333,2,20,AO,3070,,0,0,75,9500.0,13,6,,1,1
1651-201BA2200,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
1651-201BA2500,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
1651-201CA2500-1,2,20,AO,3070,,0,0,75,0.0,13,6,,1,1
1731-105DA24,1,10,AO,1592,,0,0,0,9000.0,13,6,,1,1
1731-105DB24,1,10,AO,1592,,0,0,0,9900.0,13,6,,1,1
1731-105DC14,1,10,AO,1592,,0,0,0,9900.0,13,6,,1,1
1731-105DC18,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1731-105DC24,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1731-105EA24,1,10,AO,1592,,0,0,0,10120.0,13,6,,1,1
1731-105EB14,1,10,AO,1592,,0,0,0,10120.0,13,6,,1,1
1731-105EB18,1,10,AO,1592,,0,0,0,12150.0,13,6,,1,1
1731-105EB24,1,10,AO,1592,,0,0,0,12150.0,13,6,,1,1
1731-105FA24,1,10,AO,1592,,0,0,0,9000.0,13,6,,1,1
1731-105FB24,1,10,AO,1592,,0,0,0,9900.0,13,6,,1,1
1731-105FC14,1,10,AO,1592,,0,0,0,9900.0,13,6,,1,1
1731-105FC18,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1731-105FC24,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
1731-105HA24,1,10,AO,1592,,0,0,0,6567.0,13,6,,1,1
1731-105HB24,1,10,AO,1592,,0,0,0,6567.0,13,6,,1,1
1731-105JA24,1,10,AO,1592,,0,0,0,6221.0,13,6,,1,1
1731-105JB24,1,10,AO,1592,,0,0,0,6221.0,13,6,,1,1
1731-105KA24,1,10,AO,1592,,0,0,0,6567.0,13,6,,1,1
1731-105KB24,1,10,AO,1592,,0,0,0,6567.0,13,6,,1,1
2172-220AA1333,1,10,AO,3994,,0,0,75,7542.0,13,6,,1,1
2172-220AB1333,1,10,AO,3994,,0,0,75,7542.0,13,6,,1,1
2172-220AC1333,1,10,AO,3994,,0,0,75,7772.0,13,6,,1,1
21A1-256AA1471,2,20,AO,3070,,0,0,75,12000.0,13,6,,1,1
21A1-256BA1471,2,20,AO,3070,,0,0,75,12000.0,13,6,,1,1
77-641,1,10,AO,1973,,0,0,0,19.2,13,6,,1,1
77-641B,1,10,AO,1042,,0,0,0,120.0,13,6,,1,1
96018CL4,1,10,GR,3072,,0,0,48,8.0,13,5,,1,1
96032CL5,1,10,GR,3072,,0,0,48,18.0,13,5,,1,1
DC-2405A-7,1,10,F0,1973,,0,0,0,51.0,13,5,,1,1
DC-2405B-7,1,10,F0,1973,,0,0,20,102.0,13,5,,1,1
DC-2451A,1,10,F0,1973,,0,0,0,54.0,13,5,,1,1
DC-2451E,1,10,F0,1973,,0,0,0,54.0,13,5,,1,1
DC-2451F,1,10,F0,1973,,0,0,15,101.0,13,5,,1,1
DC-3620AA,1,10,AO,3994,,0,0,65,1550.0,13,6,,1,1
DC-3620AB,1,10,AO,3994,,0,0,65,1572.0,13,6,,1,1
DC-3620AD,1,10,AO,3994,,0,0,65,1196.0,13,6,,1,1
DC-3620BB,1,10,AO,3994,,0,0,65,1187.0,13,6,,1,1
DC-3620BD,1,10,AO,3994,,0,0,65,1195.0,13,6,,1,1
DC-742K,1,10,AO,3994,,0,0,75,620.0,13,6,,1,1
DC-742NA,1,10,AO,3994,,0,0,75,781.0,13,6,,1,1
DC-742PA,1,10,AO,3994,,0,0,75,632.0,13,6,,1,1
DC-742Q,1,10,AO,3994,,0,0,0,2761.0,13,6,,1,1
DC-742RA,1,10,AO,3994,,0,0,25,472.0,13,6,,1,1
DC-742SA,1,10,AO,3994,,0,0,0,1440.0,13,6,,1,1
DC-754WB,1,10,AO,1042,,0,0,0,370.0,13,6,,1,1
DC-757UDG,1,10,AO,1042,,0,0,0,600.0,13,6,,1,1
DC-757UVB,1,10,AO,1042,,0,0,0,980.0,13,6,,1,1
G-3001VH38,1,10,AO,9999,,0,0,20,2190.0,13,6,,1,1
GS-72AB,1,10,AO,3994,,0,0,75,511.0,13,6,,1,1
GS-72BB,1,10,AO,3994,,0,0,75,1061.0,13,6,,1,1
GS-72DB,1,10,AO,3994,,0,0,20,1616.0,13,6,,1,1
GS-72EB,1,10,AO,3994,,0,0,75,1776.0,13,6,,1,1
GS-72FB,1,10,AO,3994,,0,0,75,511.0,13,6,,1,1
GS-72HB,1,10,AO,3994,,0,0,75,2640.0,13,6,,1,1
K-12415,2,20,AO,1042,,0,0,0,80.0,13,6,,1,1
K-12419,2,20,AO,1042,,0,0,0,80.0,13,6,,1,1
K-14903D,1,10,AO,1042,,0,0,65,1.0,13,6,,1,1
K-25102DA,1,10,WE,1592,,0,0,0,5000.0,13,5,,1,1
K-27101MA30,1,10,AO,1592,,0,0,0,7200.0,13,6,,1,1
K-27101MAL30,1,10,AO,1592,,0,0,0,14190.0,13,6,,1,1
K-27101MB30,1,10,AO,1592,,0,0,0,21500.0,13,6,,1,1
K-27101MBL30-1,1,10,AO,1592,,0,0,0,17030.0,13,6,,1,1
K-27106MA30,1,10,AO,1592,,0,0,23,800.0,13,6,,1,1
K-303C,1,10,FI,1973,,0,0,0,509.0,13,5,,1,1
K-303D,1,10,FI,1973,,0,0,0,180.0,13,5,,1,1
K-303F,1,10,FI,3861,,0,0,0,300.0,13,5,,1,1
K-30614CB,2,20,AO,1042,,0,0,0,120.0,13,6,,1,1
K-30614DB,2,20,AO,1042,,0,0,0,100.0,13,6,,1,1
K-30614EC,2,20,AO,1042,,0,0,0,60.0,13,6,,1,1
K-30615CB,2,20,AO,1042,,0,0,0,120.0,13,6,,1,1
K-30615GC,2,20,AO,1042,,0,0,25,80.0,13,6,,1,1
K-31301CA,1,10,DR,2082,,0,0,40,350.0,13,5,,1,1
K-31302BA2200,2,20,AO,3070,,0,0,75,9000.0,13,6,,1,1
K-31302BB1500-1A,2,20,AO,3070,,0,0,40,9170.0,13,6,,1,1
KA65-00101AA,1,10,AO,3956,,0,0,23,300.0,13,6,,1,1
KD64-01617AD,1,10,AO,1042,,0,0,0,120.0,13,6,,1,1
KD64-01617AE,1,10,AO,1042,,0,0,0,120.0,13,6,,1,1
KD64-01617BD,1,10,AO,1042,,0,0,0,180.0,13,6,,1,1
KD64-01617BE,1,10,AO,1042,,0,0,0,180.0,13,6,,1,1
KD64-01617CB,1,10,AO,1042,,0,0,25,120.0,13,6,,1,1
KD64-01617CC,1,10,AO,1042,,0,0,25,120.0,13,6,,1,1
KD64-01617DA,1,10,AO,1042,,0,0,0,90.0,13,6,,1,1
KD64-01617DB,1,10,AO,1042,,0,0,0,90.0,13,6,,1,1
KD64-01617EA,1,10,AO,1042,,0,0,0,120.0,13,6,,1,1
KD64-01617EB,1,10,AO,1042,,0,0,0,120.0,13,6,,1,1
KD64-01617FA,1,10,AO,1042,,0,0,0,90.0,13,6,,1,1
KD64-01617GA,1,10,AO,1042,,0,0,0,150.0,13,6,,1,1
KF12-00501AAN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501AAP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501AAQ38,1,10,AO,1592,,0,0,0,8000.0,13,6,,1,1
KF12-00501ABN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501ABP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501ABQ38,1,10,AO,1592,,0,0,0,6720.0,13,6,,1,1
KF12-00501ABR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501ACN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501ACP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501ACQ38,1,10,AO,1592,,0,0,0,17900.0,13,6,,1,1
KF12-00501ACR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501BAN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501BAP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501BAQ38,1,10,AO,1592,,0,0,0,7680.0,13,6,,1,1
KF12-00501BAR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501BBN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501BBP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501BBQ38,1,10,AO,1592,,0,0,0,17900.0,13,6,,1,1
KF12-00501BBR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501CAN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501CAP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501CAQ38,1,10,AO,1592,,0,0,0,7680.0,13,6,,1,1
KF12-00501CAR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501CBN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501CBP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501CBQ38,1,10,AO,1592,,0,0,0,17900.0,13,6,,1,1
KF12-00501CBR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501DAN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501DAP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501DAQ38,1,10,AO,1592,,0,0,0,8000.0,13,6,,1,1
KF12-00501DBN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501DBP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501DBQ38,1,10,AO,1592,,0,0,0,6720.0,13,6,,1,1
KF12-00501DBR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501DCN38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501DCP38,1,10,AO,1592,,0,0,0,7000.0,13,6,,1,1
KF12-00501DCQ38,1,10,AO,1592,,0,0,0,17900.0,13,6,,1,1
KF12-00501DCR38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00501EA38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00501EB38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00501FA38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00501FB38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00501GA38,1,10,AO,1592,,0,0,0,4964.0,13,6,,1,1
KF12-00501GB38,1,10,AO,1592,,0,0,0,4964.0,13,6,,1,1
KF12-00501HA38,1,10,AO,1592,,0,0,0,4964.0,13,6,,1,1
KF12-00501HB38,1,10,AO,1592,,0,0,0,4964.0,13,6,,1,1
KF12-00502AA38,1,10,AO,1592,,0,0,0,8448.0,13,6,,1,1
KF12-00502AB38,1,10,AO,1592,,0,0,0,7680.0,13,6,,1,1
KF12-00502ABL38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
KF12-00502BA38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00502BB38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00503AA38,1,10,AO,1592,,0,0,0,8000.0,13,6,,1,1
KF12-00503AAM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00503AB38,1,10,AO,1592,,0,0,0,8000.0,13,6,,1,1
KF12-00503ABL38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
KF12-00503ABM38,1,10,AO,1592,,0,0,0,17000.0,13,6,,1,1
KF12-00504AA38,1,10,AO,1592,,0,0,0,8448.0,13,6,,1,1
KF12-00504AB38,1,10,AO,1592,,0,0,0,8448.0,13,6,,1,1
KF12-00504ABL38,1,10,AO,1592,,0,0,0,11880.0,13,6,,1,1
KF12-00504BA38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00504BB38,1,10,AO,1592,,0,0,0,10000.0,13,6,,1,1
KF12-00505AA38,1,10,AO,1592,,0,0,0,8554.0,13,6,,1,1
KF12-00505AAM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00505AB38,1,10,AO,1592,,0,0,0,8554.0,13,6,,1,1
KF12-00505ABM38,1,10,AO,1592,,0,0,0,16000.0,13,6,,1,1
KF12-00506AA38,1,10,AO,1592,,0,0,0,8554.0,13,6,,1,1
KF12-00506AAM38,1,10,AO,1592,,0,0,0,10800.0,13,6,,1,1
KF12-00506AB38,1,10,AO,1592,,0,0,0,8554.0,13,6,,1,1
KF12-00506ABM38,1,10,AO,1592,,0,0,0,16000.0,13,6,,1,1
KF12-00701CA30,1,10,AO,1592,,0,0,0,6221.0,13,6,,1,1
KF12-00701CB30,1,10,AO,1592,,0,0,0,8560.0,13,6,,1,1
KF12-00701DA30,1,10,AO,1592,,0,0,0,4148.0,13,6,,1,1
KF12-00701DB30,1,10,AO,1592,,0,0,0,5710.0,13,6,,1,1
KF12-00701EA30,1,10,AO,1592,,0,0,0,4148.0,13,6,,1,1
KF12-00701EB30,1,10,AO,1592,,0,0,0,5710.0,13,6,,1,1
KF12-00701FA30,1,10,AO,1592,,0,0,0,6912.0,13,6,,1,1
KF12-00701FB30,1,10,AO,1592,,0,0,0,9510.0,13,6,,1,1
KF12-00701GA30,1,10,AO,1592,,0,0,0,6912.0,13,6,,1,1
KF12-00701GB30,1,10,AO,1592,,0,0,0,7200.0,13,6,,1,1
KF12-00801AA30,1,10,AO,1592,,0,0,0,11904.0,13,6,,1,1
KF12-00801AA34,1,10,AO,1592,,0,0,0,13063.0,13,6,,1,1
KF12-00801AA38,1,10,AO,3784,,0,0,0,19115.0,13,6,,1,1
KF12-00801AB30,1,10,AO,1592,,0,0,0,12122.0,13,6,,1,1
KF12-00801AB34,1,10,AO,3784,,0,0,0,17965.0,13,6,,1,1
KF12-00801AC30,1,10,AO,1592,,0,0,0,11020.0,13,6,,1,1
KF12-00801AD30,1,10,AO,3784,,0,0,0,16765.0,13,6,,1,1
KF12-00801BA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00801BB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00801CA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00801CB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00801DA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00801DB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00802AA30,1,10,AO,1592,,0,0,0,11904.0,13,6,,1,1
KF12-00802AA34,1,10,AO,1592,,0,0,0,13063.0,13,6,,1,1
KF12-00802AA38,1,10,AO,3784,,0,0,0,19135.0,13,6,,1,1
KF12-00802AB30,1,10,AO,1592,,0,0,0,12122.0,13,6,,1,1
KF12-00802AB34,1,10,AO,3784,,0,0,0,17985.0,13,6,,1,1
KF12-00802AC30,1,10,AO,1592,,0,0,0,11020.0,13,6,,1,1
KF12-00802AD30,1,10,AO,3784,,0,0,0,16785.0,13,6,,1,1
KF12-00802BA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00802BB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00802CA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00802CB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00802DA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00802DB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00803AA30,1,10,AO,1592,,0,0,0,11904.0,13,6,,1,1
KF12-00803AA34,1,10,AO,1592,,0,0,0,13063.0,13,6,,1,1
KF12-00803AA38,1,10,AO,3784,,0,0,0,19115.0,13,6,,1,1
KF12-00803AB30,1,10,AO,1592,,0,0,0,12122.0,13,6,,1,1
KF12-00803AB34,1,10,AO,3784,,0,0,0,17965.0,13,6,,1,1
KF12-00803AC30,1,10,AO,1592,,0,0,0,11020.0,13,6,,1,1
KF12-00803AD30,1,10,AO,3784,,0,0,0,16765.0,13,6,,1,1
KF12-00803BA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00803BB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00803CA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00803CB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00803DA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00803DB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00804AA30,1,10,AO,1592,,0,0,0,11904.0,13,6,,1,1
KF12-00804AA34,1,10,AO,1592,,0,0,0,13063.0,13,6,,1,1
KF12-00804AA38,1,10,AO,3784,,0,0,0,19135.0,13,6,,1,1
KF12-00804AB30,1,10,AO,1592,,0,0,0,12122.0,13,6,,1,1
KF12-00804AB34,1,10,AO,3784,,0,0,0,17985.0,13,6,,1,1
KF12-00804AC30,1,10,AO,1592,,0,0,0,11020.0,13,6,,1,1
KF12-00804AD30,1,10,AO,3784,,0,0,0,16785.0,13,6,,1,1
KF12-00804BA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00804BB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00804CA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00804CB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00804DA30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00804DB30,1,10,AO,1592,,0,0,0,11520.0,13,6,,1,1
KF12-00901BAL30,1,10,AO,1592,,0,0,0,21800.0,13,6,,1,1
KF12-00901BAL36,1,10,AO,1592,,0,0,0,13750.0,13,6,,1,1
KF12-00901BBL36,1,10,AO,3784,,0,0,0,15700.0,13,6,,1,1
KF12-00902BAL30,1,10,AO,1592,,0,0,0,21800.0,13,6,,1,1
KF12-00902BAL36,1,10,AO,1592,,0,0,0,13750.0,13,6,,1,1
KF12-00902BBL36,1,10,AO,3784,,0,0,0,15650.0,13,6,,1,1
KF12-00903BAL30,1,10,AO,1592,,0,0,0,21800.0,13,6,,1,1
KF12-00903BAL36,1,10,AO,1592,,0,0,0,13750.0,13,6,,1,1
KF12-00903BBL36,1,10,AO,3784,,0,0,0,15400.0,13,6,,1,1
KF12-00904BAL30,1,10,AO,1592,,0,0,0,21800.0,13,6,,1,1
KF12-00904BAL36,1,10,AO,1592,,0,0,0,13750.0,13,6,,1,1
KF12-00904BBL36,1,10,AO,3784,,0,0,0,15350.0,13,6,,1,1
KF12-01001AA30,1,10,AO,3784,,0,0,0,18715.0,13,6,,1,1
KF12-01001AA36,1,10,AO,3784,,0,0,0,17965.0,13,6,,1,1
KF12-01002AA30,1,10,AO,3784,,0,0,0,18735.0,13,6,,1,1
KF12-01002AA36,1,10,AO,3784,,0,0,0,17985.0,13,6,,1,1
KF12-01003AA30,1,10,AO,3784,,0,0,0,18715.0,13,6,,1,1
KF12-01003AA36,1,10,AO,3784,,0,0,0,17965.0,13,6,,1,1
KF12-01004AA30,1,10,AO,3784,,0,0,0,18735.0,13,6,,1,1
KF12-01004AA36,1,10,AO,3784,,0,0,0,17985.0,13,6,,1,1
KF12-01601AA38,1,10,AO,1592,,0,0,0,57640.0,13,6,,1,1
KF12-01602AA38,1,10,AO,1592,,0,0,0,57640.0,13,6,,1,1
KF12-01603AA38,1,10,AO,1592,,0,0,0,57640.0,13,6,,1,1
KF12-01604AA38,1,10,AO,1592,,0,0,0,57640.0,13,6,,1,1
KF12-02301AA30,1,10,AO,3784,,0,0,0,16720.0,13,6,,1,1
KF12-02301AA36,1,10,AO,3784,,0,0,0,17920.0,13,6,,1,1
KF12-02302AA30,1,10,AO,3784,,0,0,0,16710.0,13,6,,1,1
KF12-02302AA36,1,10,AO,3784,,0,0,0,17910.0,13,6,,1,1
KF12-02303AA30,1,10,AO,3784,,0,0,0,16720.0,13,6,,1,1
KF12-02303AA36,1,10,AO,3784,,0,0,0,17920.0,13,6,,1,1
KF12-02304AA30,1,10,AO,3784,,0,0,0,16710.0,13,6,,1,1
KF12-02304AA36,1,10,AO,3784,,0,0,0,17910.0,13,6,,1,1
KF20-01313EA1240,3,30,AO,3070,,0,0,30,9000.0,13,6,,1,1
KF20-01313EA1333,2,20,AO,3070,,0,0,40,9140.0,13,6,,1,1
KF20-01313EA1531,2,20,AO,3070,,0,0,30,9170.0,13,6,,1,1
