H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF011,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF012,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF013,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,5,25DKF014,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,5,25DKF015,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,5,25DKF016,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,5,25DKF017,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,6,25DKF018,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,6,25DKF019,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,6,25DKF020,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,6,25DKF021,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,7,25DKF022,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,7,25DKF023,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,7,25DKF024,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,7,25DKF025,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,32,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF026,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF027,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF028,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF029,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF030,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF031,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF032,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF033,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF034,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF035,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34,28,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,658,＜EK Y無し用＞,2025,06,1,25DKF036,BANGLADESH　　　AKH KNITTING AND DYEING LTD.,M-LEC4BT,34,18,1872,【■シリンダー針】,551818CT21C2,,【■中間ジャック(C)】,35522CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551322CHJ2DF,551322CLJ2DF,【■ロッキングピース(C)】,550922CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33622DTH0021,,TSC-33622DTHB0021,,TSC-33622DTL0021,,TSC-33622DTLB0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,658,＜EK Y無し用＞,2025,06,1,25DKF037,BANGLADESH　　　AKH KNITTING AND DYEING LTD.,M-LEC4BT,34,18,1872,【■シリンダー針】,551818CT21C2,,【■中間ジャック(C)】,35522CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551322CHJ2DF,551322CLJ2DF,【■ロッキングピース(C)】,550922CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33622DTH0021,,TSC-33622DTHB0021,,TSC-33622DTL0021,,TSC-33622DTLB0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF038,INDIA　　　SAGAR MANUFACTURERS PVT. LTD.,M-6ER22,38,18,2136,【■シリンダー針】,E516518CH81,,E516518CL81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,3,25DKF039,INDIA　　　SAGAR MANUFACTURERS PVT. LTD.,M-6ER22,38,18,2136,【■シリンダー針】,E516518CH81,,E516518CL81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,2,25DKF040,U.S.A.　　　TEXOLLINI  INC (LAX),OD5B-M-8ME22,30,32,3000,【■シリンダー針】,E7832CC61C2,,E7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E7332DH21C3,,E7332DL21C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,2,25DKF041,U.S.A.　　　TEXOLLINI  INC (LAX),OD5B-M-8ME22,30,32,3000,【■シリンダー針】,E7832CC61C2,,E7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E7332DH21C3,,E7332DL21C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,7,25DKF042,"COLOMBIA　　　M/S. PRODUCTORA DE CONFECCION ""PROCO""",OD5B-M-9ME22,34,28,2988,【■シリンダー針】,7828CH61C3,,7828CL61C3,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,7,25DKF043,"COLOMBIA　　　M/S. PRODUCTORA DE CONFECCION ""PROCO""",OD5B-M-9ME22,34,28,2988,【■シリンダー針】,7828CH61C3,,7828CL61C3,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,2,25DKF044,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,24,2256,【■シリンダー針】,7822CC61,,7822CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,2,25DKF045,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,24,2256,【■シリンダー針】,7822CC61,,7822CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,2,25DKF046,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,24,2256,【■シリンダー針】,7822CC61,,7822CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,2,25DKF047,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,32,3000,【■シリンダー針】,7832CC61C2,,7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C3S,,7332DL21C3S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF048,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,32,3000,【■シリンダー針】,7832CC61C2,,7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C3S,,7332DL21C3S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF049,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,32,3000,【■シリンダー針】,7832CC61C2,,7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C3S,,7332DL21C3S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF050,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,32,3000,【■シリンダー針】,7832CC61C2,,7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C3S,,7332DL21C3S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,4,25DKF051,U.S.A.　　　ANTEX KNITTING MILLS (LAX),M-9ME22,30,32,3000,【■シリンダー針】,7832CC61C2,,7832CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C3S,,7332DL21C3S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,8,25DKF052,COLOMBIA　　　ELIOT (MANUFACTURAS ELIOT S.A.),M-6ER11,38,18,2136,【■シリンダー針】,E516518CH81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,8,25DKF053,COLOMBIA　　　ELIOT (MANUFACTURAS ELIOT S.A.),M-6ER11,38,18,2136,【■シリンダー針】,E516518CH81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,8,25DKF054,COLOMBIA　　　ELIOT (MANUFACTURAS ELIOT S.A.),M-9ME22,30,32,3000,【■シリンダー針】,7832CH61C1,,7832CL61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2S,,7332DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,654,＜ﾉｰﾏﾙ Y無し用＞,2025,06,8,25DKF055,COLOMBIA　　　ELIOT (MANUFACTURAS ELIOT S.A.),M-9ME22,30,32,3000,【■シリンダー針】,7832CH61C1,,7832CL61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2S,,7332DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
