H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,4,25DKH011,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,4,25DKH012,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,5,25DKH013,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,5,25DKH014,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,5,25DKH015,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,5,25DKH016,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH017,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH018,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH019,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH020,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34,28,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25DKH021,BANGLADESH　　　MASCO INDUSTRIES LTD,M-6ER22,42,18,2352,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.45,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25DKH022,BANGLADESH　　　MASCO INDUSTRIES LTD,M-6ER22,42,18,2352,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.45,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,7,25DKH023,HONDURAS　　　ELCATEX,M-9ME22,30,28,2664,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,7,25DKH024,HONDURAS　　　ELCATEX,M-9ME22,30,28,2664,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,7,25DKH025,HONDURAS　　　ELCATEX,M-9ME22,30,28,2664,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,7,25DKH026,HONDURAS　　　ELCATEX,M-9ME22,30,28,2664,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH027,HONDURAS　　　ELCATEX,M-9ME22,30,28,2664,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH028,HONDURAS　　　ELCATEX,M-9ME22,30,28,2664,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH029,COLOMBIA　　　SALVATEX S.A.S.,M-9ME22,30,24,2304,【■シリンダー針】,7822CH61,,7822CL61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH030,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD5B-M-9ME22,30,28,2640,【■シリンダー針】,7828CH61,,7828CL61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH031,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD5B-M-9ME22,30,28,2640,【■シリンダー針】,7828CH61,,7828CL61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25DKH032,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD5B-M-9ME22,30,28,2640,【■シリンダー針】,7828CH61,,7828CL61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH033,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD5B-M-9ME22,30,28,2640,【■シリンダー針】,7828CH61,,7828CL61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH034,INDIA　　　ALEXA KNITFAB PVT LTD,M-9ME22,34,24,2556,【■シリンダー針】,7822CB61,,7822CC61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH035,INDIA　　　ALEXA KNITFAB PVT LTD,M-9ME22,34,24,2556,【■シリンダー針】,7822CB61,,7822CC61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,7,25DKH036,INDIA　　　ALEXA KNITFAB PVT LTD,M-9ME22,30,24,2232,【■シリンダー針】,7822CB61,,7822CC61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,7,25DKH037,INDIA　　　ALEXA KNITFAB PVT LTD,M-9ME22,30,24,2232,【■シリンダー針】,7822CB61,,7822CC61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25DKH038,INDIA　　　ALEXA KNITFAB PVT LTD,M-6ER22,34,18,1920,【■シリンダー針】,E516518CH81,,E516518CL81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25SKH101,BRASIL　　　YORK S.A. INDUSTRIA E COMERCIO,M2XC-E3.2RE,26,22,1800,【■シリンダー針】,315320CH84WR,,315320CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153164111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.3,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25SKH102,BRASIL　　　YORK S.A. INDUSTRIA E COMERCIO,M2XC-E3.2RE,26,22,1800,【■シリンダー針】,315320CH84WR,,315320CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153164111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.3,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25SKH103,BRASIL　　　YORK S.A. INDUSTRIA E COMERCIO,M2XC-E3.2RE,26,22,1800,【■シリンダー針】,315320CH84WR,,315320CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153164111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.3,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25SKH104,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3SD,30,46,4344,【■シリンダー針】,60346CH021W,,60346CL021W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910464161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,8,25SKH106,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,M2XC-DSPR,30,16,1500,【■シリンダー針】,74218CH9P1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S410516100301,,S410516535001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,6,25SKH107,JAPAN　　　ミツカワ株式会社,M2XC-4S(4),30,60,5616,【■シリンダー針】,E60360CH022,,E60360CL022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,ES81604161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,1,25SKH108,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3SD,30,46,4344,【■シリンダー針】,60346CH021W,,60346CL021W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910464161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,4,25SKH109,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3SD,30,46,4344,【■シリンダー針】,60346CH021W,,60346CL021W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910464161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,4,25SKH110,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3SD,30,46,4344,【■シリンダー針】,60346CH021W,,60346CL021W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910464161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,2,25SKH111,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,2,25SKH112,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,2,25SKH113,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,2,25SKH114,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,3,25SKH115,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,3,25SKH116,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,3,25SKH117,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,3,25SKH118,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,727,＜ﾉｰﾏﾙ Y無し用＞,2025,08,4,25SKH119,CHINA　　　寧波申洲針織品有限公司,OD6-M2XC-A3RES,30,28,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
