H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG030,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG031,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG032,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG033,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG034,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG035,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG036,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG037,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG038,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,34.0,24.0,2544,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG039,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG040,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG041,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,5,24DKG042,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜EK Y無し用＞,24,07,6,24DKG043,ITALY　　　TESSITURA FLORIDA (STAFF JERSEY),M-LEC4DSI,30.0,12.0,1152,【■シリンダー針】,33612CZ0021,,【■中間ジャック(C)】,35512CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551312CLJ2DF,【■ロッキングピース(C)】,550912CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,620614DZ22,,【▼中間ジャック(D)】,620614RJ4D,【▼ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ(D) 】,620614DJ1,【▼ロッキングピース(D)】,550914CL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜EK Y無し用＞,24,07,6,24DKG044,ITALY　　　TESSITURA FLORIDA (STAFF JERSEY),M-LEC4DSI,30.0,20.0,1872,【■シリンダー針】,33618CZ0021,,【■中間ジャック(C)】,35518CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551318CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,620618DZ21,,【▼中間ジャック(D)】,620618RJ4D,【▼ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ(D) 】,620618DJ1,【▼ロッキングピース(D)】,550922CL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG045,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,28.0,3168,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,4,24DKG046,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,28.0,3168,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24DKG047,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,28.0,3168,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,7,24DKG048,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,28.0,3168,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24DKG049,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24DKG050,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24DKG051,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜ﾉｰﾏﾙ Y無し用＞,24,07,8,24DKG052,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜EK Y無し用＞,24,07,8,24DKG053,SPAIN　　　CAMPOS MONTAVERNER,M-LEC7KSH,38.0,20.0,2440,【■シリンダー針】,553418CZ0027R,,【■中間ジャック(C)】,355618CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,554518CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜EK Y無し用＞,24,07,8,24DKG054,SPAIN　　　CAMPOS MONTAVERNER,M-LEC7KSH,38.0,20.0,2440,【■シリンダー針】,553418CZ0027R,,【■中間ジャック(C)】,355618CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,554518CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,356,＜EK Y無し用＞,24,07,8,24DKG055,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,M-LEC7KSH,38.0,20.0,2440,【■シリンダー針】,553418CZ0027R,,【■中間ジャック(C)】,355618CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,554518CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
