H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24DKH013,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24DKH014,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,2,24DKH015,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-8ERS,30.0,24.0,2256,【■シリンダー針】,21122CB022,,21122CC022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH016,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH017,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH018,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH019,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH020,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH021,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH022,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,3,24DKH023,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH024,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH025,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH026,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH027,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH028,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH029,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH030,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,4,24DKH031,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH032,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH033,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH034,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH035,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH036,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH037,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH038,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,5,24DKH039,VIET NAM　　　寧波申洲(越南)針織品有限公司,OD6B-M-7ES,30.0,24.0,2256,【■シリンダー針】,47422CB71V,,47422CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜EK Y無し用＞,24,08,6,24DKH040,PORTUGAL　　　BORGSTENA,M-LEC6F,24.0,20.0,1512,【■シリンダー針】,33618CZ0021,,【■中間ジャック(C)】,35518CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551318CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,5922DH00021,,5922DL00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜EK Y無し用＞,24,08,6,24DKH041,PORTUGAL　　　BORGSTENA,M-LEC6F,24.0,20.0,1512,【■シリンダー針】,33618CZ0021,,【■中間ジャック(C)】,35518CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551318CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,5922DH00021,,5922DL00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24DKH042,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,30.0,24.0,2256,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24DKH043,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,30.0,28.0,2640,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24DKH044,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,34.0,24.0,2556,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24DKH045,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,34.0,24.0,2556,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24DKH046,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,34.0,24.0,2556,【■シリンダー針】,7822CB61C2,,7822CC61C2,,7822CD61C2,,7822CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH21C2,,7322DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24DKH047,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,34.0,26.0,2772,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,6,24DKH048,INDIA　　　SHAHI EXPORTS PVT. LTD.,M-8ME42,34.0,26.0,2772,【■シリンダー針】,7828CB61C2,,7828CC61C2,,7828CD61C2,,7828CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C4,,7328DL21C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24DKH049,INDIA　　　SHAHI EXPORTS PVT. LTD.,MC-6ER22,30.0,18.0,1680,【■シリンダー針】,E516518CH81,,E516518CL81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24SKH101,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24SKH102,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24SKH103,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24SKH104,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,7,24SKH105,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH106,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,360,＜ﾉｰﾏﾙ Y無し用＞,24,08,8,24SKH107,BANGLADESH　　　BLUE PLANET KNIT COMPOSITE LTD.,OD7-M2XC-A3.2RE,34.0,36.0,3900,【■シリンダー針】,E316436CHP81WR,,E316436CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
