H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,557,＜EK Y無し用＞,2025,03,7,25DKC013,JAPAN　　　帝人ﾌﾛﾝﾃｨｱﾆｯﾃｨﾝｸﾞ株式会社　加賀工場,M-LEC6BSD,34.0,36.0,3816,【■シリンダー針】,33632CZ0021,,【■中間ジャック(C)】,35532CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551332CLJ3DF,【■ロッキングピース(C)】,550932CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47440DHS71V,,47440DLS71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC014,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC015,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC016,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC017,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC018,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC019,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC020,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC021,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC022,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC023,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC024,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC025,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC026,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC027,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC028,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,28.0,2976,【■シリンダー針】,47428CB71V,,47428CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25DKC029,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25DKC030,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25DKC031,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25DKC032,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,3,25DKC033,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC034,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC035,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC036,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC037,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,4,25DKC038,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC039,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC040,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC041,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC042,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,5,25DKC043,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC044,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC045,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC046,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC047,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,6,25DKC048,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC049,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC050,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC051,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC052,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,7,25DKC053,CHINA　　　寧波申洲針織品有限公司,OD6B-M-7ES,34.0,32.0,3408,【■シリンダー針】,47432CB71V,,47432CC71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47432DH71V,,47432DL71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25DKC054,BANGLADESH　　　KNIT CONCERN LTD.,M-6ER42,42.0,18.0,2352,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.45,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,8,25DKC055,BANGLADESH　　　KNIT CONCERN LTD.,M-6ER42,42.0,18.0,2352,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.45,DK
R,559,＜ﾉｰﾏﾙ Y無し用＞,2025,03,1,25SKC101,JAPAN　　　ミツカワ株式会社,M2XC-4S(4),30.0,60.0,5616,【■シリンダー針】,E60360CH022,,E60360CL022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,ES81604161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
